Date,Rating,Review_No_x,Review_No_y,Perc
2018-11-11,4,17,133,0.12781954887218044
2018-11-11,5,102,133,0.7669172932330827
2018-11-12,1,12,108,0.1111111111111111
2018-11-12,2,1,108,0.009259259259259259
2018-11-12,3,2,108,0.018518518518518517
2018-11-12,4,11,108,0.10185185185185185
2018-11-12,5,82,108,0.7592592592592593
2018-11-13,1,13,110,0.11818181818181818
2018-11-13,2,4,110,0.03636363636363636
2018-11-13,3,1,110,0.00909090909090909
2018-11-13,4,13,110,0.11818181818181818
2018-11-13,5,79,110,0.7181818181818181
2018-11-14,1,9,125,0.072
2018-11-14,2,2,125,0.016
2018-11-14,3,4,125,0.032
2018-11-14,4,19,125,0.152
2018-11-14,5,91,125,0.728
2018-11-15,1,6,115,0.05217391304347826
2018-11-15,3,3,115,0.02608695652173913
2018-11-15,4,16,115,0.1391304347826087
2018-11-15,5,90,115,0.782608695652174
2018-11-16,1,18,170,0.10588235294117647
2018-11-16,2,2,170,0.011764705882352941
2018-11-16,3,5,170,0.029411764705882353
2018-11-16,4,19,170,0.11176470588235295
2018-11-16,5,126,170,0.7411764705882353
2018-11-17,1,4,130,0.03076923076923077
2018-11-17,2,3,130,0.023076923076923078
2018-11-17,3,3,130,0.023076923076923078
2018-11-17,4,15,130,0.11538461538461539
2018-11-17,5,105,130,0.8076923076923077
2018-11-18,1,12,136,0.08823529411764706
2018-11-18,2,2,136,0.014705882352941176
2018-11-18,3,9,136,0.0661764705882353
2018-11-18,4,11,136,0.08088235294117647
2018-11-18,5,102,136,0.75
2018-11-19,1,17,117,0.1452991452991453
2018-11-19,2,2,117,0.017094017094017096
2018-11-19,3,5,117,0.042735042735042736
2018-11-19,4,11,117,0.09401709401709402
2018-11-19,5,82,117,0.7008547008547008
2018-11-20,1,8,99,0.08080808080808081
2018-11-20,2,1,99,0.010101010101010102
2018-11-20,3,2,99,0.020202020202020204
2018-11-20,4,10,99,0.10101010101010101
2018-11-20,5,78,99,0.7878787878787878
2018-11-21,1,3,94,0.031914893617021274
2018-11-21,2,1,94,0.010638297872340425
2018-11-21,3,3,94,0.031914893617021274
2018-11-21,4,10,94,0.10638297872340426
2018-11-21,5,77,94,0.8191489361702128
2018-11-22,1,6,111,0.05405405405405406
2018-11-22,2,2,111,0.018018018018018018
2018-11-22,3,3,111,0.02702702702702703
2018-11-22,4,9,111,0.08108108108108109
2018-11-22,5,91,111,0.8198198198198198
2018-11-23,1,9,95,0.09473684210526316
2018-11-23,2,2,95,0.021052631578947368
2018-11-23,4,12,95,0.12631578947368421
2018-11-23,5,72,95,0.7578947368421053
2018-11-24,1,10,81,0.12345679012345678
2018-11-24,2,3,81,0.037037037037037035
2018-11-24,3,3,81,0.037037037037037035
2018-11-24,4,4,81,0.04938271604938271
2018-11-24,5,61,81,0.7530864197530864
2018-11-25,1,11,104,0.10576923076923077
2018-11-25,3,3,104,0.028846153846153848
2018-11-25,4,12,104,0.11538461538461539
2018-11-25,5,78,104,0.75
2018-11-26,1,5,111,0.04504504504504504
2018-11-26,2,2,111,0.018018018018018018
2018-11-26,3,3,111,0.02702702702702703
2018-11-26,4,12,111,0.10810810810810811
2018-11-26,5,89,111,0.8018018018018018
2018-11-27,1,10,105,0.09523809523809523
2018-11-27,2,1,105,0.009523809523809525
2018-11-27,3,3,105,0.02857142857142857
2018-11-27,4,7,105,0.06666666666666667
2018-11-27,5,84,105,0.8
2018-11-28,1,7,99,0.0707070707070707
2018-11-28,2,2,99,0.020202020202020204
2018-11-28,3,3,99,0.030303030303030304
2018-11-28,4,12,99,0.12121212121212122
2018-11-28,5,75,99,0.7575757575757576
2018-11-29,1,7,109,0.06422018348623854
2018-11-29,2,2,109,0.01834862385321101
2018-11-29,3,4,109,0.03669724770642202
2018-11-29,4,9,109,0.08256880733944955
2018-11-29,5,87,109,0.7981651376146789
2018-11-30,1,7,95,0.07368421052631578
2018-11-30,2,1,95,0.010526315789473684
2018-11-30,3,3,95,0.031578947368421054
2018-11-30,4,8,95,0.08421052631578947
2018-11-30,5,76,95,0.8
2018-12-01,1,6,86,0.06976744186046512
2018-12-01,3,2,86,0.023255813953488372
2018-12-01,4,9,86,0.10465116279069768
2018-12-01,5,69,86,0.8023255813953488
2018-12-02,1,5,111,0.04504504504504504
2018-12-02,2,1,111,0.009009009009009009
2018-12-02,3,3,111,0.02702702702702703
2018-12-02,4,11,111,0.0990990990990991
2018-12-02,5,91,111,0.8198198198198198
2018-12-03,1,3,110,0.02727272727272727
2018-12-03,2,4,110,0.03636363636363636
2018-12-03,3,4,110,0.03636363636363636
2018-12-03,4,13,110,0.11818181818181818
2018-12-03,5,86,110,0.7818181818181819
2018-12-04,1,6,97,0.061855670103092786
2018-12-04,2,4,97,0.041237113402061855
2018-12-04,3,3,97,0.030927835051546393
2018-12-04,4,8,97,0.08247422680412371
2018-12-04,5,76,97,0.7835051546391752
2018-12-05,1,4,101,0.039603960396039604
2018-12-05,2,3,101,0.0297029702970297
2018-12-05,3,6,101,0.0594059405940594
2018-12-05,4,14,101,0.13861386138613863
2018-12-05,5,74,101,0.7326732673267327
2018-12-06,1,10,105,0.09523809523809523
2018-12-06,2,1,105,0.009523809523809525
2018-12-06,4,12,105,0.11428571428571428
2018-12-06,5,82,105,0.780952380952381
2018-12-07,1,5,91,0.054945054945054944
2018-12-07,2,1,91,0.01098901098901099
2018-12-07,3,5,91,0.054945054945054944
2018-12-07,4,4,91,0.04395604395604396
2018-12-07,5,76,91,0.8351648351648352
2018-12-08,1,12,105,0.11428571428571428
2018-12-08,2,3,105,0.02857142857142857
2018-12-08,3,1,105,0.009523809523809525
2018-12-08,4,14,105,0.13333333333333333
2018-12-08,5,75,105,0.7142857142857143
2018-12-09,1,11,116,0.09482758620689655
2018-12-09,2,1,116,0.008620689655172414
2018-12-09,3,5,116,0.04310344827586207
2018-12-09,4,12,116,0.10344827586206896
2018-12-09,5,87,116,0.75
2018-12-10,1,6,111,0.05405405405405406
2018-12-10,2,2,111,0.018018018018018018
2018-12-10,3,3,111,0.02702702702702703
2018-12-10,4,15,111,0.13513513513513514
2018-12-10,5,85,111,0.7657657657657657
2018-12-11,1,9,97,0.09278350515463918
2018-12-11,2,1,97,0.010309278350515464
2018-12-11,3,3,97,0.030927835051546393
2018-12-11,4,6,97,0.061855670103092786
2018-12-11,5,78,97,0.8041237113402062
2018-12-12,1,8,104,0.07692307692307693
2018-12-12,2,3,104,0.028846153846153848
2018-12-12,3,4,104,0.038461538461538464
2018-12-12,4,12,104,0.11538461538461539
2018-12-12,5,77,104,0.7403846153846154
2018-12-13,1,4,80,0.05
2018-12-13,3,5,80,0.0625
2018-12-13,4,6,80,0.075
2018-12-13,5,65,80,0.8125
2018-12-14,1,6,84,0.07142857142857142
2018-12-14,2,1,84,0.011904761904761904
2018-12-14,3,3,84,0.03571428571428571
2018-12-14,4,13,84,0.15476190476190477
2018-12-14,5,61,84,0.7261904761904762
2018-12-15,1,5,82,0.06097560975609756
2018-12-15,4,10,82,0.12195121951219512
2018-12-15,5,67,82,0.8170731707317073
2018-12-16,1,6,102,0.058823529411764705
2018-12-16,3,5,102,0.049019607843137254
2018-12-16,4,11,102,0.10784313725490197
2018-12-16,5,80,102,0.7843137254901961
2018-12-17,1,13,112,0.11607142857142858
2018-12-17,2,2,112,0.017857142857142856
2018-12-17,3,2,112,0.017857142857142856
2018-12-17,4,9,112,0.08035714285714286
2018-12-17,5,86,112,0.7678571428571429
2018-12-18,1,9,72,0.125
2018-12-18,2,4,72,0.05555555555555555
2018-12-18,3,3,72,0.041666666666666664
2018-12-18,4,4,72,0.05555555555555555
2018-12-18,5,52,72,0.7222222222222222
2018-12-19,1,12,63,0.19047619047619047
2018-12-19,2,2,63,0.031746031746031744
2018-12-19,3,1,63,0.015873015873015872
2018-12-19,4,13,63,0.20634920634920634
2018-12-19,5,35,63,0.5555555555555556
2018-12-20,1,10,66,0.15151515151515152
2018-12-20,2,1,66,0.015151515151515152
2018-12-20,3,2,66,0.030303030303030304
2018-12-20,4,7,66,0.10606060606060606
2018-12-20,5,46,66,0.696969696969697
2018-12-21,1,3,60,0.05
2018-12-21,2,1,60,0.016666666666666666
2018-12-21,3,1,60,0.016666666666666666
2018-12-21,4,7,60,0.11666666666666667
2018-12-21,5,48,60,0.8
2018-12-22,1,13,66,0.19696969696969696
2018-12-22,2,1,66,0.015151515151515152
2018-12-22,3,1,66,0.015151515151515152
2018-12-22,4,7,66,0.10606060606060606
2018-12-22,5,44,66,0.6666666666666666
2018-12-23,1,3,80,0.0375
2018-12-23,2,6,80,0.075
2018-12-23,4,11,80,0.1375
2018-12-23,5,60,80,0.75
2018-12-24,1,4,57,0.07017543859649122
2018-12-24,2,1,57,0.017543859649122806
2018-12-24,3,5,57,0.08771929824561403
2018-12-24,4,7,57,0.12280701754385964
2018-12-24,5,40,57,0.7017543859649122
2018-12-25,1,5,62,0.08064516129032258
2018-12-25,3,2,62,0.03225806451612903
2018-12-25,4,6,62,0.0967741935483871
2018-12-25,5,49,62,0.7903225806451613
2018-12-26,1,11,59,0.1864406779661017
2018-12-26,2,1,59,0.01694915254237288
2018-12-26,4,6,59,0.1016949152542373
2018-12-26,5,41,59,0.6949152542372882
2018-12-27,1,8,70,0.11428571428571428
2018-12-27,2,1,70,0.014285714285714285
2018-12-27,3,1,70,0.014285714285714285
2018-12-27,4,10,70,0.14285714285714285
2018-12-27,5,50,70,0.7142857142857143
2018-12-28,1,6,60,0.1
2018-12-28,2,1,60,0.016666666666666666
2018-12-28,3,4,60,0.06666666666666667
2018-12-28,4,7,60,0.11666666666666667
2018-12-28,5,42,60,0.7
2018-12-29,1,7,67,0.1044776119402985
2018-12-29,2,2,67,0.029850746268656716
2018-12-29,3,2,67,0.029850746268656716
2018-12-29,4,4,67,0.05970149253731343
2018-12-29,5,52,67,0.7761194029850746
2018-12-30,1,8,80,0.1
2018-12-30,2,2,80,0.025
2018-12-30,3,4,80,0.05
2018-12-30,4,14,80,0.175
2018-12-30,5,52,80,0.65
2018-12-31,1,5,70,0.07142857142857142
2018-12-31,3,4,70,0.05714285714285714
2018-12-31,4,11,70,0.15714285714285714
2018-12-31,5,50,70,0.7142857142857143
2019-01-01,1,4,70,0.05714285714285714
2019-01-01,2,1,70,0.014285714285714285
2019-01-01,3,2,70,0.02857142857142857
2019-01-01,4,9,70,0.12857142857142856
2019-01-01,5,54,70,0.7714285714285715
2019-01-02,1,5,72,0.06944444444444445
2019-01-02,2,1,72,0.013888888888888888
2019-01-02,3,1,72,0.013888888888888888
2019-01-02,4,6,72,0.08333333333333333
2019-01-02,5,59,72,0.8194444444444444
2019-01-03,1,13,86,0.1511627906976744
2019-01-03,2,1,86,0.011627906976744186
2019-01-03,3,3,86,0.03488372093023256
2019-01-03,4,4,86,0.046511627906976744
2019-01-03,5,65,86,0.7558139534883721
2019-01-04,1,6,79,0.0759493670886076
2019-01-04,2,1,79,0.012658227848101266
2019-01-04,4,7,79,0.08860759493670886
2019-01-04,5,65,79,0.8227848101265823
2019-01-05,1,7,77,0.09090909090909091
2019-01-05,2,3,77,0.03896103896103896
2019-01-05,3,2,77,0.025974025974025976
2019-01-05,4,10,77,0.12987012987012986
2019-01-05,5,55,77,0.7142857142857143
2019-01-06,1,3,94,0.031914893617021274
2019-01-06,2,3,94,0.031914893617021274
2019-01-06,3,6,94,0.06382978723404255
2019-01-06,4,11,94,0.11702127659574468
2019-01-06,5,71,94,0.7553191489361702
2019-01-07,1,2,63,0.031746031746031744
2019-01-07,3,2,63,0.031746031746031744
2019-01-07,4,5,63,0.07936507936507936
2019-01-07,5,54,63,0.8571428571428571
2019-01-08,1,10,81,0.12345679012345678
2019-01-08,3,2,81,0.024691358024691357
2019-01-08,4,10,81,0.12345679012345678
2019-01-08,5,59,81,0.7283950617283951
2019-01-09,1,7,64,0.109375
2019-01-09,2,1,64,0.015625
2019-01-09,3,1,64,0.015625
2019-01-09,4,7,64,0.109375
2019-01-09,5,48,64,0.75
2019-01-10,1,7,59,0.11864406779661017
2019-01-10,2,2,59,0.03389830508474576
2019-01-10,3,1,59,0.01694915254237288
2019-01-10,4,8,59,0.13559322033898305
2019-01-10,5,41,59,0.6949152542372882
2019-01-11,1,4,56,0.07142857142857142
2019-01-11,2,1,56,0.017857142857142856
2019-01-11,4,6,56,0.10714285714285714
2019-01-11,5,45,56,0.8035714285714286
2019-01-12,1,7,65,0.1076923076923077
2019-01-12,2,2,65,0.03076923076923077
2019-01-12,4,11,65,0.16923076923076924
2019-01-12,5,45,65,0.6923076923076923
2019-01-13,1,7,68,0.10294117647058823
2019-01-13,2,2,68,0.029411764705882353
2019-01-13,3,2,68,0.029411764705882353
2019-01-13,4,7,68,0.10294117647058823
2019-01-13,5,50,68,0.7352941176470589
2019-01-14,1,12,81,0.14814814814814814
2019-01-14,2,3,81,0.037037037037037035
2019-01-14,3,3,81,0.037037037037037035
2019-01-14,4,2,81,0.024691358024691357
2019-01-14,5,61,81,0.7530864197530864
2019-01-15,1,11,66,0.16666666666666666
2019-01-15,3,3,66,0.045454545454545456
2019-01-15,4,4,66,0.06060606060606061
2019-01-15,5,48,66,0.7272727272727273
2019-01-16,1,12,58,0.20689655172413793
2019-01-16,2,1,58,0.017241379310344827
2019-01-16,3,1,58,0.017241379310344827
2019-01-16,4,3,58,0.05172413793103448
2019-01-16,5,41,58,0.7068965517241379
2019-01-17,1,7,87,0.08045977011494253
2019-01-17,2,2,87,0.022988505747126436
2019-01-17,3,4,87,0.04597701149425287
2019-01-17,4,6,87,0.06896551724137931
2019-01-17,5,68,87,0.7816091954022989
2019-01-18,1,11,77,0.14285714285714285
2019-01-18,2,4,77,0.05194805194805195
2019-01-18,3,1,77,0.012987012987012988
2019-01-18,4,2,77,0.025974025974025976
2019-01-18,5,59,77,0.7662337662337663
2019-01-19,1,8,78,0.10256410256410256
2019-01-19,2,3,78,0.038461538461538464
2019-01-19,4,11,78,0.14102564102564102
2019-01-19,5,56,78,0.717948717948718
2019-01-20,1,4,82,0.04878048780487805
2019-01-20,2,4,82,0.04878048780487805
2019-01-20,3,4,82,0.04878048780487805
2019-01-20,4,8,82,0.0975609756097561
2019-01-20,5,62,82,0.7560975609756098
2019-01-21,1,5,57,0.08771929824561403
2019-01-21,2,1,57,0.017543859649122806
2019-01-21,3,3,57,0.05263157894736842
2019-01-21,4,5,57,0.08771929824561403
2019-01-21,5,43,57,0.7543859649122807
2019-01-22,1,7,75,0.09333333333333334
2019-01-22,2,2,75,0.02666666666666667
2019-01-22,3,3,75,0.04
2019-01-22,4,5,75,0.06666666666666667
2019-01-22,5,58,75,0.7733333333333333
2019-01-23,1,7,70,0.1
2019-01-23,3,7,70,0.1
2019-01-23,4,6,70,0.08571428571428572
2019-01-23,5,50,70,0.7142857142857143
2019-01-24,1,6,70,0.08571428571428572
2019-01-24,2,3,70,0.04285714285714286
2019-01-24,3,3,70,0.04285714285714286
2019-01-24,4,10,70,0.14285714285714285
2019-01-24,5,48,70,0.6857142857142857
2019-01-25,1,11,75,0.14666666666666667
2019-01-25,2,3,75,0.04
2019-01-25,3,2,75,0.02666666666666667
2019-01-25,4,6,75,0.08
2019-01-25,5,53,75,0.7066666666666667
2019-01-26,1,3,69,0.043478260869565216
2019-01-26,2,2,69,0.028985507246376812
2019-01-26,3,1,69,0.014492753623188406
2019-01-26,4,14,69,0.2028985507246377
2019-01-26,5,49,69,0.7101449275362319
2019-01-27,1,14,95,0.14736842105263157
2019-01-27,3,8,95,0.08421052631578947
2019-01-27,4,6,95,0.06315789473684211
2019-01-27,5,67,95,0.7052631578947368
2019-01-28,1,4,72,0.05555555555555555
2019-01-28,2,3,72,0.041666666666666664
2019-01-28,3,2,72,0.027777777777777776
2019-01-28,4,6,72,0.08333333333333333
2019-01-28,5,57,72,0.7916666666666666
2019-01-29,1,6,64,0.09375
2019-01-29,3,1,64,0.015625
2019-01-29,4,10,64,0.15625
2019-01-29,5,47,64,0.734375
2019-01-30,1,6,64,0.09375
2019-01-30,2,1,64,0.015625
2019-01-30,3,1,64,0.015625
2019-01-30,4,8,64,0.125
2019-01-30,5,48,64,0.75
2019-01-31,1,10,64,0.15625
2019-01-31,2,1,64,0.015625
2019-01-31,3,3,64,0.046875
2019-01-31,4,2,64,0.03125
2019-01-31,5,48,64,0.75
2019-02-01,1,7,96,0.07291666666666667
2019-02-01,3,2,96,0.020833333333333332
2019-02-01,4,14,96,0.14583333333333334
2019-02-01,5,73,96,0.7604166666666666
2019-02-02,1,6,96,0.0625
2019-02-02,3,1,96,0.010416666666666666
2019-02-02,4,7,96,0.07291666666666667
2019-02-02,5,82,96,0.8541666666666666
2019-02-03,1,11,96,0.11458333333333333
2019-02-03,3,4,96,0.041666666666666664
2019-02-03,4,5,96,0.052083333333333336
2019-02-03,5,76,96,0.7916666666666666
2019-02-04,1,7,87,0.08045977011494253
2019-02-04,2,2,87,0.022988505747126436
2019-02-04,3,3,87,0.034482758620689655
2019-02-04,4,9,87,0.10344827586206896
2019-02-04,5,66,87,0.7586206896551724
2019-02-05,1,6,116,0.05172413793103448
2019-02-05,2,2,116,0.017241379310344827
2019-02-05,3,6,116,0.05172413793103448
2019-02-05,4,11,116,0.09482758620689655
2019-02-05,5,91,116,0.7844827586206896
2019-02-06,1,8,135,0.05925925925925926
2019-02-06,2,1,135,0.007407407407407408
2019-02-06,3,10,135,0.07407407407407407
2019-02-06,4,13,135,0.0962962962962963
2019-02-06,5,103,135,0.762962962962963
2019-02-07,1,9,129,0.06976744186046512
2019-02-07,2,1,129,0.007751937984496124
2019-02-07,3,5,129,0.03875968992248062
2019-02-07,4,9,129,0.06976744186046512
2019-02-07,5,105,129,0.813953488372093
2019-02-08,1,9,134,0.06716417910447761
2019-02-08,2,1,134,0.007462686567164179
2019-02-08,3,4,134,0.029850746268656716
2019-02-08,4,12,134,0.08955223880597014
2019-02-08,5,108,134,0.8059701492537313
2019-02-09,1,12,161,0.07453416149068323
2019-02-09,2,1,161,0.006211180124223602
2019-02-09,3,10,161,0.062111801242236024
2019-02-09,4,21,161,0.13043478260869565
2019-02-09,5,117,161,0.7267080745341615
2019-02-10,1,5,144,0.034722222222222224
2019-02-10,3,4,144,0.027777777777777776
2019-02-10,4,12,144,0.08333333333333333
2019-02-10,5,123,144,0.8541666666666666
2019-02-11,1,6,164,0.036585365853658534
2019-02-11,2,2,164,0.012195121951219513
2019-02-11,3,3,164,0.018292682926829267
2019-02-11,4,17,164,0.10365853658536585
2019-02-11,5,136,164,0.8292682926829268
2019-02-12,1,6,138,0.043478260869565216
2019-02-12,2,6,138,0.043478260869565216
2019-02-12,3,7,138,0.050724637681159424
2019-02-12,4,13,138,0.09420289855072464
2019-02-12,5,106,138,0.7681159420289855
2019-02-13,1,10,141,0.07092198581560284
2019-02-13,2,3,141,0.02127659574468085
2019-02-13,3,4,141,0.028368794326241134
2019-02-13,4,13,141,0.09219858156028368
2019-02-13,5,111,141,0.7872340425531915
2019-02-14,1,10,120,0.08333333333333333
2019-02-14,2,2,120,0.016666666666666666
2019-02-14,3,4,120,0.03333333333333333
2019-02-14,4,15,120,0.125
2019-02-14,5,89,120,0.7416666666666667
2019-02-15,1,8,132,0.06060606060606061
2019-02-15,2,2,132,0.015151515151515152
2019-02-15,3,6,132,0.045454545454545456
2019-02-15,4,18,132,0.13636363636363635
2019-02-15,5,98,132,0.7424242424242424
2019-02-16,1,10,146,0.0684931506849315
2019-02-16,2,2,146,0.0136986301369863
2019-02-16,3,5,146,0.03424657534246575
2019-02-16,4,19,146,0.13013698630136986
2019-02-16,5,110,146,0.7534246575342466
2019-02-17,1,3,136,0.022058823529411766
2019-02-17,2,2,136,0.014705882352941176
2019-02-17,3,2,136,0.014705882352941176
2019-02-17,4,20,136,0.14705882352941177
2019-02-17,5,109,136,0.8014705882352942
2019-02-18,1,7,136,0.051470588235294115
2019-02-18,2,2,136,0.014705882352941176
2019-02-18,3,4,136,0.029411764705882353
2019-02-18,4,12,136,0.08823529411764706
2019-02-18,5,111,136,0.8161764705882353
2019-02-19,1,13,149,0.087248322147651
2019-02-19,2,2,149,0.013422818791946308
2019-02-19,3,5,149,0.03355704697986577
2019-02-19,4,22,149,0.1476510067114094
2019-02-19,5,107,149,0.7181208053691275
2019-02-20,1,12,126,0.09523809523809523
2019-02-20,3,4,126,0.031746031746031744
2019-02-20,4,9,126,0.07142857142857142
2019-02-20,5,101,126,0.8015873015873016
2019-02-21,1,13,137,0.0948905109489051
2019-02-21,2,1,137,0.0072992700729927005
2019-02-21,3,5,137,0.0364963503649635
2019-02-21,4,11,137,0.08029197080291971
2019-02-21,5,107,137,0.781021897810219
2019-02-22,1,9,141,0.06382978723404255
2019-02-22,2,2,141,0.014184397163120567
2019-02-22,3,6,141,0.0425531914893617
2019-02-22,4,16,141,0.11347517730496454
2019-02-22,5,108,141,0.7659574468085106
2019-02-23,1,8,127,0.06299212598425197
2019-02-23,2,2,127,0.015748031496062992
2019-02-23,3,3,127,0.023622047244094488
2019-02-23,4,14,127,0.11023622047244094
2019-02-23,5,100,127,0.7874015748031497
2019-02-24,1,6,125,0.048
2019-02-24,2,5,125,0.04
2019-02-24,3,7,125,0.056
2019-02-24,4,15,125,0.12
2019-02-24,5,92,125,0.736
2019-02-25,1,10,124,0.08064516129032258
2019-02-25,3,2,124,0.016129032258064516
2019-02-25,4,15,124,0.12096774193548387
2019-02-25,5,97,124,0.782258064516129
2019-02-26,1,7,123,0.056910569105691054
2019-02-26,2,1,123,0.008130081300813009
2019-02-26,3,5,123,0.04065040650406504
2019-02-26,4,16,123,0.13008130081300814
2019-02-26,5,94,123,0.7642276422764228
2019-02-27,1,13,120,0.10833333333333334
2019-02-27,2,1,120,0.008333333333333333
2019-02-27,3,5,120,0.041666666666666664
2019-02-27,4,16,120,0.13333333333333333
2019-02-27,5,85,120,0.7083333333333334
2019-02-28,1,10,122,0.08196721311475409
2019-02-28,2,2,122,0.01639344262295082
2019-02-28,3,2,122,0.01639344262295082
2019-02-28,4,18,122,0.14754098360655737
2019-02-28,5,90,122,0.7377049180327869
2019-03-01,1,15,121,0.12396694214876033
2019-03-01,2,1,121,0.008264462809917356
2019-03-01,3,3,121,0.024793388429752067
2019-03-01,4,10,121,0.08264462809917356
2019-03-01,5,92,121,0.7603305785123967
2019-03-02,1,13,140,0.09285714285714286
2019-03-02,2,2,140,0.014285714285714285
2019-03-02,3,3,140,0.02142857142857143
2019-03-02,4,8,140,0.05714285714285714
2019-03-02,5,114,140,0.8142857142857143
2019-03-03,1,9,143,0.06293706293706294
2019-03-03,2,2,143,0.013986013986013986
2019-03-03,3,4,143,0.027972027972027972
2019-03-03,4,14,143,0.0979020979020979
2019-03-03,5,114,143,0.7972027972027972
2019-03-04,1,10,141,0.07092198581560284
2019-03-04,2,2,141,0.014184397163120567
2019-03-04,3,3,141,0.02127659574468085
2019-03-04,4,12,141,0.0851063829787234
2019-03-04,5,114,141,0.8085106382978723
2019-03-05,1,8,133,0.06015037593984962
2019-03-05,2,2,133,0.015037593984962405
2019-03-05,3,4,133,0.03007518796992481
2019-03-05,4,16,133,0.12030075187969924
2019-03-05,5,103,133,0.7744360902255639
2019-03-06,1,6,134,0.04477611940298507
2019-03-06,2,1,134,0.007462686567164179
2019-03-06,3,4,134,0.029850746268656716
2019-03-06,4,17,134,0.12686567164179105
2019-03-06,5,106,134,0.7910447761194029
2019-03-07,1,11,149,0.0738255033557047
2019-03-07,2,3,149,0.020134228187919462
2019-03-07,3,2,149,0.013422818791946308
2019-03-07,4,18,149,0.12080536912751678
2019-03-07,5,115,149,0.7718120805369127
2019-03-08,1,9,113,0.07964601769911504
2019-03-08,2,3,113,0.02654867256637168
2019-03-08,3,4,113,0.035398230088495575
2019-03-08,4,16,113,0.1415929203539823
2019-03-08,5,81,113,0.7168141592920354
2019-03-09,1,13,147,0.08843537414965986
2019-03-09,3,7,147,0.047619047619047616
2019-03-09,4,12,147,0.08163265306122448
2019-03-09,5,115,147,0.782312925170068
2019-03-10,1,9,127,0.07086614173228346
2019-03-10,3,4,127,0.031496062992125984
2019-03-10,4,17,127,0.13385826771653545
2019-03-10,5,97,127,0.7637795275590551
2019-03-11,1,19,143,0.13286713286713286
2019-03-11,2,1,143,0.006993006993006993
2019-03-11,3,6,143,0.04195804195804196
2019-03-11,4,13,143,0.09090909090909091
2019-03-11,5,104,143,0.7272727272727273
2019-03-12,1,9,134,0.06716417910447761
2019-03-12,2,1,134,0.007462686567164179
2019-03-12,3,4,134,0.029850746268656716
2019-03-12,4,15,134,0.11194029850746269
2019-03-12,5,105,134,0.7835820895522388
2019-03-13,1,8,137,0.058394160583941604
2019-03-13,2,3,137,0.021897810218978103
2019-03-13,3,6,137,0.043795620437956206
2019-03-13,4,12,137,0.08759124087591241
2019-03-13,5,108,137,0.7883211678832117
2019-03-14,1,8,127,0.06299212598425197
2019-03-14,2,1,127,0.007874015748031496
2019-03-14,3,2,127,0.015748031496062992
2019-03-14,4,17,127,0.13385826771653545
2019-03-14,5,99,127,0.7795275590551181
2019-03-15,1,5,136,0.03676470588235294
2019-03-15,2,2,136,0.014705882352941176
2019-03-15,3,8,136,0.058823529411764705
2019-03-15,4,15,136,0.11029411764705882
2019-03-15,5,106,136,0.7794117647058824
2019-03-16,1,9,130,0.06923076923076923
2019-03-16,2,2,130,0.015384615384615385
2019-03-16,3,8,130,0.06153846153846154
2019-03-16,4,15,130,0.11538461538461539
2019-03-16,5,96,130,0.7384615384615385
2019-03-17,1,11,144,0.0763888888888889
2019-03-17,2,3,144,0.020833333333333332
2019-03-17,3,3,144,0.020833333333333332
2019-03-17,4,13,144,0.09027777777777778
2019-03-17,5,114,144,0.7916666666666666
2019-03-18,1,13,126,0.10317460317460317
2019-03-18,2,3,126,0.023809523809523808
2019-03-18,3,6,126,0.047619047619047616
2019-03-18,4,12,126,0.09523809523809523
2019-03-18,5,92,126,0.7301587301587301
2019-03-19,1,5,130,0.038461538461538464
2019-03-19,2,1,130,0.007692307692307693
2019-03-19,3,8,130,0.06153846153846154
2019-03-19,4,12,130,0.09230769230769231
2019-03-19,5,104,130,0.8
2019-03-20,1,10,130,0.07692307692307693
2019-03-20,2,3,130,0.023076923076923078
2019-03-20,3,5,130,0.038461538461538464
2019-03-20,4,17,130,0.13076923076923078
2019-03-20,5,95,130,0.7307692307692307
2019-03-21,1,12,166,0.07228915662650602
2019-03-21,2,2,166,0.012048192771084338
2019-03-21,3,9,166,0.05421686746987952
2019-03-21,4,14,166,0.08433734939759036
2019-03-21,5,129,166,0.7771084337349398
2019-03-22,1,14,241,0.058091286307053944
2019-03-22,2,5,241,0.02074688796680498
2019-03-22,3,9,241,0.03734439834024896
2019-03-22,4,31,241,0.12863070539419086
2019-03-22,5,182,241,0.7551867219917012
2019-03-23,1,13,169,0.07692307692307693
2019-03-23,2,2,169,0.011834319526627219
2019-03-23,3,5,169,0.029585798816568046
2019-03-23,4,14,169,0.08284023668639054
2019-03-23,5,135,169,0.7988165680473372
2019-03-24,1,12,173,0.06936416184971098
2019-03-24,2,3,173,0.017341040462427744
2019-03-24,3,6,173,0.03468208092485549
2019-03-24,4,22,173,0.12716763005780346
2019-03-24,5,130,173,0.7514450867052023
2019-03-25,1,15,171,0.08771929824561403
2019-03-25,2,1,171,0.005847953216374269
2019-03-25,3,4,171,0.023391812865497075
2019-03-25,4,6,171,0.03508771929824561
2019-03-25,5,145,171,0.847953216374269
2019-03-26,1,14,155,0.09032258064516129
2019-03-26,2,3,155,0.01935483870967742
2019-03-26,3,2,155,0.012903225806451613
2019-03-26,4,20,155,0.12903225806451613
2019-03-26,5,116,155,0.7483870967741936
2019-03-27,1,11,145,0.07586206896551724
2019-03-27,2,1,145,0.006896551724137931
